List.Year,Date.Recorded,Town,Assessed.Value,Sale.Amount,Sales.Ratio,Property.Type,County,Longitude,Latitude
2017,06/20/2018,Meriden,93800.0,135000.0,0.694814815,Condo,New Haven,-72.7755346,41.5058292
2013,06/30/2014,West Hartford,162120.0,215000.0,0.754046512,Single Family,Hartford,-72.7451586,41.7657177
2015,05/12/2016,Danbury,125600.0,189000.0,0.664550265,Condo,Fairfield,-73.4467021,41.3868103
2009,06/04/2010,Bristol,134330.0,158000.0,0.850189873,Single Family,Hartford,-72.9107356,41.6863753
2011,04/09/2012,Glastonbury,204600.0,296500.0,0.69005059,Single Family,Hartford,-72.5684279,41.7303332
2014,04/10/2015,Bristol,126630.0,171000.0,0.740526316,Three Family,Hartford,-72.9498541,41.6757559
2009,06/21/2010,Colchester,130600.0,189900.0,0.687730384,Single Family,New London,-72.3252162,41.5699793
2007,08/11/2008,Burlington,270550.0,463000.0,0.584341253,Single Family,Hartford,-73.0009311,41.7644232
2020,07/22/2021,East Lyme,232190.0,200000.0,1.1609,Residential,New London,-72.1860154,41.3390005
2014,01/20/2015,Windsor Locks,93100.0,110000.0,0.846363636,Condo,Hartford,-72.640754,41.939955
2019,07/28/2020,Watertown,147400.0,230000.0,0.6409,Single Family,Litchfield,-73.1428666,41.6325824
2006,06/04/2007,Norwalk,278110.0,635000.0,0.437968504,Single Family,Fairfield,-73.412427,41.0902767
2013,11/27/2013,East Haven,101500.0,137500.0,0.738181818,Condo,New Haven,-72.8684565,41.2841687
2007,10/12/2007,Groton,121100.0,178000.0,0.680337079,Condo,New London,-72.0589009,41.3573312
2013,09/15/2014,Simsbury,145040.0,227000.0,0.638942731,Single Family,Hartford,-72.8203215,41.8977104
2008,06/12/2009,Middletown,205060.0,285500.0,0.718248687,Single Family,Middlesex,-72.6935287,41.5945941
2014,08/18/2015,Plainville,191310.0,265000.0,0.721924528,Condo,Hartford,-72.8549605,41.6842588
2014,03/17/2015,Norwalk,370740.0,350000.0,1.059257143,Single Family,Fairfield,-73.414367,41.082122
2016,07/25/2017,Torrington,74400.0,87000.0,0.855172414,Condo,Litchfield,-73.1555917,41.8175154
2016,11/10/2016,Deep River,192430.0,291000.0,0.661271478,Single Family,Middlesex,-72.4836688,41.345554
2018,02/21/2019,East Haven,137160.0,229000.0,0.5989,Single Family,New Haven,-72.8646328,41.2801657
2017,04/11/2018,Torrington,107840.0,150000.0,0.7189,Single Family,Litchfield,-73.0824221,41.8160409
2017,12/14/2017,Norwalk,251060.0,350000.0,0.7173,Single Family,Fairfield,-73.3982591,41.1072653
2018,06/20/2019,Enfield,111820.0,200000.0,0.5591,Single Family,Hartford,-72.5071027,41.9970135
2013,12/03/2013,Brooklyn,117300.0,145000.0,0.808965517,Single Family,Windham,-71.8924066,41.7999722
2018,02/21/2019,Brookfield,139380.0,145000.0,0.9612,Condo,Fairfield,-73.39308,41.46281
2006,08/24/2007,Norwich,98000.0,200000.0,0.49,Single Family,New London,-72.1159961,41.5383032
2007,05/02/2008,Putnam,84500.0,190000.0,0.444736842,Three Family,Windham,-71.9116744,41.9213191
2012,12/31/2012,Fairfield,450940.0,770000.0,0.585636364,Single Family,Fairfield,-73.2663772,41.1604215
2009,03/24/2010,Plainville,134260.0,175000.0,0.7672,Condo,Hartford,-72.8543011,41.6632951
2006,06/05/2007,Windsor,87010.0,160000.0,0.5438125,Single Family,Hartford,-72.6562081,41.8295548
2010,07/06/2011,Southington,114730.0,166000.0,0.691144578,Single Family,Hartford,-72.8704942,41.6427979
2020,01/20/2021,West Hartford,203210.0,215000.0,0.9451,Residential,Hartford,-72.7475597,41.7645403
2012,05/13/2013,Torrington,110860.0,155000.0,0.715225806,Single Family,Litchfield,-73.1028033,41.8153958
2011,06/22/2012,Durham,302190.0,427500.0,0.706877193,Single Family,Middlesex,-72.7143993,41.436935
2006,05/10/2007,Waterbury,53690.0,95600.0,0.561610879,Single Family,New Haven,-73.0338173,41.5659635
2006,12/14/2006,Cheshire,298860.0,479900.0,0.622754741,Single Family,New Haven,-72.8609405,41.5473395
2009,05/03/2010,Waterbury,110940.0,99500.0,1.114974874,Single Family,New Haven,-73.0784577,41.5842441
2017,02/06/2018,East Lyme,296030.0,493000.0,0.6004,Single Family,New London,-72.2156748,41.3060803
2006,12/15/2006,Essex,207100.0,340000.0,0.609117647,Single Family,Middlesex,-72.4064654,41.3575312
2014,10/31/2014,Milford,207610.0,315000.0,0.659079365,Condo,New Haven,-73.0859704,41.2193686
2019,08/19/2020,Southbury,86320.0,179000.0,0.482234637,Condo,New Haven,-73.2270824,41.4826571
2016,05/19/2017,Coventry,168800.0,210000.0,0.803809524,Single Family,Tolland,-72.3729421,41.8034164
2012,05/23/2013,Enfield,140310.0,215100.0,0.652301255,Single Family,Hartford,-72.5640843,41.9793259
2017,05/24/2018,Ellington,181080.0,232000.0,0.7805,Single Family,Tolland,-72.3661907,41.9321889
2010,07/29/2011,New Haven,273280.0,380000.0,0.719157895,Single Family,New Haven,-72.8933893,41.2597782
2018,04/11/2019,North Haven,344610.0,510000.0,0.6757,Single Family,New Haven,-72.8370855,41.3436018
2018,11/14/2018,Cromwell,168560.0,140000.0,1.204,Single Family,Middlesex,-72.6551789,41.616544
2019,03/04/2020,East Haven,108320.0,177000.0,0.612,Single Family,New Haven,-72.8558058,41.3024998
2011,01/27/2012,Simsbury,231730.0,278000.0,0.833561151,Single Family,Hartford,-72.8381393,41.9123128
2013,01/02/2014,Glastonbury,69900.0,95000.0,0.735789474,Condo,Hartford,-72.5719362,41.7195454
2014,09/08/2015,Bethel,153780.0,154875.0,0.992929782,Single Family,Fairfield,-73.4012384,41.3810414
2019,05/08/2020,Montville,104690.0,195000.0,0.5369,Single Family,New London,-72.126595,41.4431555
2020,10/07/2020,Old Lyme,237600.0,425000.0,0.559,Residential,New London,-72.3021365,41.280872
2014,05/29/2015,Norwalk,245420.0,435000.0,0.564183908,Single Family,Fairfield,-73.3968781,41.1037617
2007,10/04/2007,Newington,55860.0,93000.0,0.600645161,Condo,Hartford,-72.725786,41.7147362
2007,06/16/2008,Bloomfield,190970.0,318250.0,0.600062844,Condo,Hartford,-72.7159578,41.8392804
2017,03/12/2018,Milford,150000.0,270000.0,0.5555,Single Family,New Haven,-73.1001752,41.2173197
2006,12/15/2006,Berlin,313800.0,525000.0,0.597714286,Single Family,Hartford,-72.7415107,41.6129101
2014,05/19/2015,Cheshire,266540.0,342000.0,0.779356725,Single Family,New Haven,-72.8832318,41.4602011
2018,10/10/2018,Bridgeport,117610.0,239000.0,0.492,Single Family,Fairfield,-73.171164,41.2171829
2019,04/24/2020,East Hartford,57620.0,93000.0,0.6196,Condo,Hartford,-72.6234591,41.7941039
2017,10/25/2017,Plainville,94150.0,137500.0,0.684727273,Single Family,Hartford,-72.8394779,41.6685481
2014,05/26/2015,Trumbull,175500.0,300000.0,0.585,Single Family,Fairfield,-73.2274879,41.25863
2015,07/29/2016,Ansonia,96700.0,105001.0,0.92094361,Single Family,New Haven,-73.0686818,41.3390482
2008,07/13/2009,Guilford,257890.0,390000.0,0.66125641,Single Family,New Haven,-72.7281653,41.3174378
2018,12/07/2018,East Lyme,275450.0,454000.0,0.6067,Single Family,New London,-72.2003365,41.3486287
2012,11/07/2012,Norwalk,287630.0,375000.0,0.767013333,Single Family,Fairfield,-73.4032643,41.1256404
2006,07/03/2007,Simsbury,204490.0,370000.0,0.552675676,Single Family,Hartford,-72.8446475,41.823709
2013,05/14/2014,Hamden,151550.0,235000.0,0.644893617,Single Family,New Haven,-72.9031678,41.3920615
2019,01/31/2020,Ellington,75250.0,92500.0,0.8135,Condo,Tolland,-72.4988079,41.8709858
2018,05/02/2019,Stamford,318800.0,449000.0,0.71,Condo,Fairfield,-73.5424106,41.0713711
2016,08/16/2017,Clinton,182900.0,240500.0,0.76049896,Single Family,Middlesex,-72.511993,41.305046
2008,11/07/2008,Bristol,110390.0,150000.0,0.735933333,Condo,Hartford,-72.942552,41.6895909
2012,03/26/2013,Branford,213600.0,306000.0,0.698039216,Single Family,New Haven,-72.8242913,41.2770013
2019,07/20/2020,Milford,108010.0,100000.0,1.0801,Single Family,New Haven,-73.0899551,41.1889333
2012,11/20/2012,Watertown,171300.0,180000.0,0.951666667,Single Family,Litchfield,-73.1023423,41.6083607
2019,12/13/2019,North Branford,253600.0,448000.0,0.5661,Single Family,New Haven,-72.7938232,41.3837639
2013,07/01/2014,Stamford,147490.0,310000.0,0.475774194,Condo,Fairfield,-73.5192449,41.046402
2017,08/07/2018,Wolcott,164140.0,258900.0,0.6339,Single Family,New Haven,-72.9680402,41.6049227
2008,10/30/2008,New Britain,184800.0,310000.0,0.596129032,Single Family,Hartford,-72.777628,41.7128926
2014,11/24/2014,Bethany,207860.0,316000.0,0.65778481,Single Family,New Haven,-73.0180897,41.4384687
2014,02/04/2015,New Haven,95900.0,160000.0,0.599375,Single Family,New Haven,-72.9830331,41.3314914
2012,03/01/2013,Hamden,177240.0,230000.0,0.770608696,Condo,New Haven,-72.8968469,41.4030884
2020,05/18/2021,North Haven,132110.0,253000.0,0.5221,Residential,New Haven,-72.8546173,41.3927805
2013,10/04/2013,Groton,154630.0,247000.0,0.626032389,Single Family,New London,-71.9973925,41.3573872
2009,08/23/2010,Simsbury,147970.0,169900.0,0.870924073,Condo,Hartford,-72.809704,41.8555279
2008,10/02/2008,Columbia,288500.0,472500.0,0.610582011,Single Family,Tolland,-72.2576368,41.7044997
2013,07/01/2014,Waterbury,174560.0,254000.0,0.687244094,Single Family,New Haven,-73.0883715,41.5732255
2016,04/07/2017,Hamden,104020.0,120000.0,0.866833333,Single Family,New Haven,-72.9011835,41.3374264
2007,09/03/2008,Darien,341950.0,535000.0,0.639158879,Single Family,Fairfield,-73.4845394,41.0699849
2012,10/18/2012,Norwalk,162470.0,213000.0,0.762769953,Condo,Fairfield,-73.4211283,41.1340715
2013,10/01/2013,Southington,119600.0,202000.0,0.592079208,Condo,Hartford,-72.8634443,41.5986523
2017,09/25/2018,Ledyard,161420.0,259500.0,0.622,Single Family,New London,-72.0781333,41.4358453
2007,07/01/2008,Manchester,217300.0,333333.0,0.651900652,Single Family,Hartford,-72.5507297,41.7499553
2015,05/10/2016,Rocky Hill,146160.0,208500.0,0.701007194,Condo,Hartford,-72.6933208,41.6355351
2018,08/22/2019,New Haven,156590.0,225000.0,0.6959,Single Family,New Haven,-72.9479252,41.3158365
2016,05/15/2017,East Haddam,75040.0,61500.0,1.220162602,Single Family,Middlesex,-72.3259562,41.5233153
2014,04/01/2015,Danbury,228000.0,325000.0,0.701538462,Single Family,Fairfield,-73.465001,41.3317042
2010,05/11/2011,Windsor,161420.0,185600.0,0.869719828,Single Family,Hartford,-72.6531953,41.8510168
2017,07/31/2018,Manchester,67200.0,117000.0,0.5743,Condo,Hartford,-72.4983482,41.7959109
2011,01/06/2012,Preston,213300.0,242000.0,0.881404959,Single Family,New London,-71.9961887,41.5577261
2013,06/02/2014,Stamford,142860.0,274100.0,0.521196644,Condo,Fairfield,-73.5104312,41.0612036
2009,10/02/2009,Colchester,174200.0,187500.0,0.929066667,Three Family,New London,-72.3349665,41.5772391
2012,12/20/2012,Stratford,170240.0,172000.0,0.989767442,Condo,Fairfield,-73.1139263,41.2468582
2018,10/10/2018,Rocky Hill,390110.0,458000.0,0.8517,Single Family,Hartford,-72.6929282,41.6583039
2013,01/08/2014,Stamford,218690.0,320000.0,0.68340625,Single Family,Fairfield,-73.5561126,41.071619
2020,09/27/2021,Tolland,127800.0,234000.0,0.5461,Residential,Tolland,-72.399761,41.8350714
2014,12/22/2014,Stamford,277190.0,275000.0,1.007963636,Single Family,Fairfield,-73.5202312,41.0970514
2020,12/02/2020,Norwalk,221070.0,432500.0,0.5111,Residential,Fairfield,-73.4375151,41.1236186
2014,10/27/2014,Old Saybrook,256500.0,366000.0,0.700819672,Single Family,Middlesex,-72.373497,41.2663492
2008,01/08/2009,West Hartford,148200.0,195000.0,0.76,Two Family,Hartford,-72.73403,41.7275178
2013,07/24/2014,Manchester,249200.0,290000.0,0.859310345,Single Family,Hartford,-72.5721938,41.8005914
2014,10/16/2014,Hartford,46601.0,105000.0,0.443819048,Single Family,Hartford,-72.6914503,41.7307565
2020,11/16/2020,East Windsor,70840.0,139500.0,0.5078,Residential,Hartford,-72.6124835,41.9095643
2014,08/27/2015,Fairfield,368340.0,635000.0,0.580062992,Single Family,Fairfield,-73.2481766,41.1551112
2009,09/08/2010,Bristol,191100.0,240000.0,0.79625,Single Family,Hartford,-72.8921386,41.6521647
2010,06/29/2011,Windsor,174020.0,259000.0,0.671891892,Single Family,Hartford,-72.7124639,41.9108694
2015,10/30/2015,Stratford,128100.0,164000.0,0.781097561,Single Family,Fairfield,-73.1487671,41.1953386
2020,06/14/2021,Norwalk,202330.0,375000.0,0.5395,Residential,Fairfield,-73.3966338,41.1292537
2020,05/28/2021,Stonington,123200.0,265000.0,0.4649,Residential,New London,-71.8398308,41.3718755
2019,09/17/2020,Ellington,305110.0,462500.0,0.6597,Condo,Tolland,-72.4795087,41.8727661
2019,12/04/2019,Harwinton,181780.0,310500.0,0.5854,Single Family,Litchfield,-73.1005355,41.7986074
2006,09/07/2007,Coventry,75120.0,137000.0,0.548321168,Single Family,Tolland,-72.3185099,41.7636778
2006,05/23/2007,New Milford,183400.0,246000.0,0.745528455,Single Family,Litchfield,-73.3797804,41.6053161
2010,08/04/2011,Putnam,121500.0,160000.0,0.759375,Single Family,Windham,-71.8896738,41.9022024
2006,01/24/2007,Plainfield,105190.0,250000.0,0.42076,Single Family,Windham,-71.9420096,41.6583954
2014,06/30/2015,Canton,159150.0,230000.0,0.691956522,Condo,Hartford,-72.935138,41.832198
2019,06/18/2020,Bethlehem,172400.0,292000.0,0.5904,Single Family,Litchfield,-73.2021417,41.630493
2015,06/06/2016,Cheshire,163620.0,270000.0,0.606,Single Family,New Haven,-72.9175649,41.472582
2006,03/01/2007,Ledyard,126910.0,219500.0,0.578177677,Single Family,New London,-71.9808621,41.4315581
2008,12/02/2008,New Britain,118440.0,168000.0,0.705,Single Family,Hartford,-72.7878676,41.7033161
2016,12/21/2016,Southbury,57530.0,60000.0,0.958833333,Condo,New Haven,-73.2467912,41.4833645
2006,07/31/2007,Lebanon,114190.0,242000.0,0.471859504,Single Family,New London,-72.2858547,41.62413
2010,06/06/2011,Stamford,395430.0,430000.0,0.919604651,Single Family,Fairfield,-73.5527182,41.0834546
2020,11/05/2020,Woodbury,188290.0,429000.0,0.4389,Residential,Litchfield,-73.1777606,41.5869077
2011,10/28/2011,Bristol,149450.0,167500.0,0.892238806,Single Family,Hartford,-72.9134581,41.7098622
2019,12/06/2019,East Haven,166090.0,202827.0,0.8189,Single Family,New Haven,-72.8523115,41.332662
2018,10/29/2018,Bridgeport,116470.0,240000.0,0.4852,Two Family,Fairfield,-73.1623886,41.1760762
2017,09/13/2018,Avon,302800.0,380000.0,0.7968,Single Family,Hartford,-72.8464938,41.7868187
2019,08/20/2020,Stafford,156380.0,305000.0,0.5127,Single Family,Tolland,-72.342377,42.000253
2011,04/12/2012,East Granby,246600.0,299000.0,0.824749164,Single Family,Hartford,-72.7628664,41.9234554
2012,07/11/2013,Norwalk,334530.0,405000.0,0.826,Single Family,Fairfield,-73.3997304,41.1523339
2015,04/28/2016,South Windsor,85100.0,123000.0,0.691869919,Condo,Hartford,-72.5774569,41.8252061
2009,11/10/2009,Norwalk,310240.0,448000.0,0.6925,Single Family,Fairfield,-73.4002024,41.112614
2016,07/25/2017,Stonington,326100.0,338000.0,0.964792899,Single Family,New London,-71.8951857,41.4160678
2015,04/29/2016,Stratford,95550.0,127500.0,0.749411765,Single Family,Fairfield,-73.1426151,41.1894897
2018,07/12/2019,Colchester,219400.0,275000.0,0.7978,Single Family,New London,-72.2908504,41.543234
2019,09/21/2020,Shelton,214800.0,300500.0,0.7148,Condo,Fairfield,-73.1061396,41.299821
2019,08/10/2020,Enfield,243660.0,399000.0,0.6107,Single Family,Hartford,-72.5200437,41.9686434
2018,05/13/2019,Wallingford,194200.0,240000.0,0.8091,Single Family,New Haven,-72.8203676,41.4520197
2018,09/20/2019,Montville,86760.0,145000.0,0.5983,Single Family,New London,-72.1018328,41.4334688
2018,07/30/2019,Bridgeport,131910.0,310000.0,0.425516129,Single Family,Fairfield,-73.2108339,41.1918849
2014,05/04/2015,Avon,280630.0,420000.0,0.668166667,Condo,Hartford,-72.811576,41.813965
2017,11/06/2017,West Haven,140770.0,200000.0,0.7038,Two Family,New Haven,-72.9358123,41.2711445
2014,07/06/2015,Bethel,289800.0,410000.0,0.706829268,Single Family,Fairfield,-73.3924897,41.3926238
2020,07/21/2021,Enfield,131770.0,276000.0,0.4774,Residential,Hartford,-72.5418108,41.9494561
2008,04/30/2009,Manchester,116900.0,112000.0,1.04375,Single Family,Hartford,-72.5445373,41.7668737
2019,01/30/2020,Killingworth,58170.0,80000.0,0.7271,Single Family,Middlesex,-72.565033,41.374631
2019,06/01/2020,Hamden,179760.0,285000.0,0.6307,Condo,New Haven,-72.928023,41.372731
2014,08/26/2015,Windham,109070.0,152500.0,0.715213115,Single Family,Windham,-72.1746606,41.6780259
2017,10/03/2017,Newington,117520.0,177000.0,0.663954802,Single Family,Hartford,-72.7114595,41.6857954
2006,10/31/2006,Newington,104160.0,173000.0,0.602080925,Condo,Hartford,-72.7044723,41.6781247
2014,09/21/2015,Bridgeport,140450.0,195000.0,0.72025641,Two Family,Fairfield,-73.1770692,41.2022952
2007,02/28/2008,Essex,396400.0,832500.0,0.476156156,Single Family,Middlesex,-72.3955534,41.3461649
2014,10/31/2014,Newington,137260.0,209900.0,0.653930443,Single Family,Hartford,-72.7291351,41.6814847
2006,06/08/2007,Bridgeport,114310.0,235000.0,0.486425532,Two Family,Fairfield,-73.158471,41.179779
2019,02/04/2020,Colchester,137000.0,232700.0,0.5887,Single Family,New London,-72.3698438,41.5558762
2018,10/10/2018,Stamford,191070.0,322508.0,0.5924,Condo,Fairfield,-73.5523292,41.0670171
2019,06/15/2020,Goshen,254510.0,355000.0,0.7169,Single Family,Litchfield,-73.2577613,41.8116624
2006,12/04/2006,Norwich,89000.0,97000.0,0.917525773,Single Family,New London,-72.0744764,41.516475
2017,06/12/2018,Bridgeport,113640.0,240000.0,0.4735,Single Family,Fairfield,-73.234953,41.2244346
2013,10/30/2013,Berlin,72700.0,239075.0,0.304088675,Condo,Hartford,-72.764271,41.5811807
2012,03/20/2013,Newington,119180.0,188000.0,0.63393617,Single Family,Hartford,-72.7428036,41.6874887
2016,12/12/2016,New Fairfield,271400.0,375000.0,0.723733333,Single Family,Fairfield,-73.472504,41.522587
2019,07/13/2020,Granby,147210.0,227000.0,0.6485,Single Family,Hartford,-72.7779413,41.9758841
2014,07/27/2015,Simsbury,165900.0,263000.0,0.630798479,Single Family,Hartford,-72.8620481,41.8269427
2009,11/24/2009,Naugatuck,174790.0,195000.0,0.896358974,Single Family,New Haven,-73.0534177,41.5084774
2006,09/24/2007,Guilford,153330.0,272000.0,0.563713235,Single Family,New Haven,-72.699226,41.297181
2017,06/21/2018,New Haven,101430.0,180000.0,0.5635,Three Family,New Haven,-72.898981,41.320453
2008,11/17/2008,Stamford,256280.0,370000.0,0.692648649,Condo,Fairfield,-73.5330871,41.0604983
2019,01/21/2020,Canterbury,135900.0,229900.0,0.5911,Single Family,Windham,-72.0379508,41.7084673
2016,07/17/2017,Trumbull,193760.0,320000.0,0.6055,Single Family,Fairfield,-73.231543,41.2613347
2014,11/10/2014,Bristol,164710.0,215000.0,0.766093023,Single Family,Hartford,-72.9906445,41.6878014
2009,02/10/2010,South Windsor,318610.0,410000.0,0.777097561,Single Family,Hartford,-72.5297952,41.862797
2014,06/25/2015,Bridgeport,134070.0,218500.0,0.613592677,Two Family,Fairfield,-73.203433,41.2035016
2020,01/27/2021,Milford,301430.0,565000.0,0.5335,Residential,New Haven,-73.051746,41.215331
2006,12/13/2006,Hamden,208250.0,350000.0,0.595,Single Family,New Haven,-72.9300232,41.3859245
2019,08/10/2020,Waterbury,60460.0,145000.0,0.417,Single Family,New Haven,-72.9980712,41.5579648
2020,06/21/2021,Meriden,20230.0,75000.0,0.2697,Residential,New Haven,-72.8034558,41.5326926
2013,01/07/2014,West Hartford,117740.0,190000.0,0.619684211,Condo,Hartford,-72.7343602,41.7635028
2006,07/23/2007,Darien,350490.0,757500.0,0.462693069,Single Family,Fairfield,-73.5045841,41.0643717
2006,11/21/2006,Wallingford,46130.0,88500.0,0.521242938,Condo,New Haven,-72.8307848,41.4387053
2009,04/30/2010,Middletown,102260.0,160000.0,0.639125,Condo,Middlesex,-72.6463921,41.5585273
2008,08/11/2009,Naugatuck,121420.0,145000.0,0.83737931,Single Family,New Haven,-73.0397136,41.4910209
2009,07/22/2010,Plainville,91210.0,136000.0,0.670661765,Condo,Hartford,-72.8398702,41.6691568
2009,06/07/2010,Bristol,109410.0,112000.0,0.976875,Single Family,Hartford,-72.9245324,41.6635454
2015,10/27/2015,Bethel,78120.0,116000.0,0.673448276,Condo,Fairfield,-73.4087446,41.365795
2008,09/16/2009,Fairfield,416080.0,515000.0,0.80792233,Single Family,Fairfield,-73.2556418,41.193526
2009,06/21/2010,East Haven,248510.0,310000.0,0.801645161,Condo,New Haven,-72.8604283,41.2507513
2014,08/17/2015,Bolton,320000.0,435000.0,0.735632184,Single Family,Tolland,-72.4204746,41.743119
2012,10/19/2012,Norwalk,270830.0,420000.0,0.644833333,Single Family,Fairfield,-73.4329149,41.1377455
2008,05/18/2009,West Hartford,231100.0,322500.0,0.716589147,Single Family,Hartford,-72.7625201,41.7451339
2018,10/25/2018,Stratford,139090.0,175875.0,0.7908,Condo,Fairfield,-73.119836,41.236584
2018,07/23/2019,Bridgeport,99440.0,185000.0,0.5375,Single Family,Fairfield,-73.1761294,41.2186821
2012,08/02/2013,Cheshire,226300.0,282900.0,0.799929304,Single Family,New Haven,-72.8779572,41.4611789
2013,09/02/2014,Haddam,224740.0,285000.0,0.788561404,Single Family,Middlesex,-72.551238,41.46372
2018,08/08/2019,Plainfield,225840.0,380000.0,0.594315789,Single Family,Windham,-71.8689686,41.7379749
2015,05/03/2016,Windsor,141540.0,175000.0,0.8088,Two Family,Hartford,-72.6611968,41.8453308
2015,12/01/2015,Enfield,115820.0,179900.0,0.643802112,Single Family,Hartford,-72.5091826,41.9960247
2012,11/26/2012,New Haven,131670.0,190000.0,0.693,Single Family,New Haven,-72.8921848,41.2668446
2020,08/02/2021,Glastonbury,217900.0,480000.0,0.4539,Residential,Hartford,-72.542088,41.7086253
2007,05/13/2008,Windsor,107590.0,213494.0,0.503948589,Single Family,Hartford,-72.683505,41.819271
2013,07/15/2014,Groton,114590.0,145000.0,0.790275862,Single Family,New London,-72.0748444,41.3391482
2008,07/31/2009,Thomaston,148110.0,128000.0,1.157109375,Single Family,Litchfield,-73.1036332,41.6893154
2013,09/26/2014,Portland,178710.0,280000.0,0.63825,Single Family,Middlesex,-72.6259042,41.5825212
2014,04/09/2015,Derby,119140.0,127500.0,0.934431373,Single Family,New Haven,-73.1012818,41.3302516
2006,09/24/2007,Danbury,177500.0,345000.0,0.514492754,Single Family,Fairfield,-73.4870028,41.4038604
2011,06/11/2012,Wethersfield,187400.0,273000.0,0.686446886,Single Family,Hartford,-72.6563971,41.713798
2017,12/22/2017,Windsor,115360.0,168000.0,0.686666667,Single Family,Hartford,-72.6546376,41.8337215
2016,09/22/2017,Norwalk,201380.0,379000.0,0.531345646,Single Family,Fairfield,-73.3995872,41.1226922
2016,01/25/2017,Monroe,223000.0,329000.0,0.67781155,Single Family,Fairfield,-73.2071651,41.3520562
2015,03/02/2016,Woodbury,218110.0,260000.0,0.838884615,Single Family,Litchfield,-73.2330637,41.5448722
2014,07/01/2015,Farmington,97050.0,125000.0,0.7764,Condo,Hartford,-72.8794762,41.7624247
2020,11/13/2020,Waterbury,87340.0,163000.0,0.5358,Residential,New Haven,-73.0151378,41.5309232
2020,10/05/2020,New Haven,273910.0,600000.0,0.4565,Residential,New Haven,-72.933899,41.3111123
2008,07/31/2009,Monroe,204300.0,387500.0,0.527225806,Single Family,Fairfield,-73.2255986,41.3252813
2015,08/18/2016,Burlington,297850.0,460000.0,0.6475,Single Family,Hartford,-73.0018037,41.7689205
2011,09/20/2012,Stratford,185220.0,189500.0,0.977414248,Single Family,Fairfield,-73.1286185,41.2097306
2007,06/05/2008,Meriden,124540.0,180000.0,0.691888889,Condo,New Haven,-72.8070435,41.5381535
2016,08/30/2017,Shelton,244160.0,410000.0,0.595512195,Single Family,Fairfield,-73.1868404,41.2984373
2016,12/16/2016,Norwalk,336460.0,485000.0,0.693731959,Single Family,Fairfield,-73.4127493,41.157001
2019,08/31/2020,West Haven,151480.0,230000.0,0.6586,Single Family,New Haven,-72.9745689,41.242394
2010,04/27/2011,Windham,158400.0,169900.0,0.932313125,Single Family,Windham,-72.1357587,41.7146698
2015,11/02/2015,Farmington,227110.0,375000.0,0.605626667,Condo,Hartford,-72.7881446,41.7312497
2016,09/19/2017,Norwalk,146570.0,209000.0,0.701291866,Condo,Fairfield,-73.4211283,41.1340715
2010,05/19/2011,Newington,144620.0,188000.0,0.769255319,Single Family,Hartford,-72.7407257,41.7168009
2017,12/22/2017,Shelton,114380.0,180000.0,0.635444444,Two Family,Fairfield,-73.1037716,41.3187011
